,index,Unnamed: 0,FIPS,both_gender_resp_mort,cause_id,cause_name,female_resp_mort,location_id,male_resp_mort,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10
14948,534,new hampshire_merrimack,33013.0,57.8313783881468,508,Chronic respiratory diseases,46.54759083224422,2340,78.6535574440143,1999,350,0.7,0.21142857142857144,0.08857142857142856,0.0,0.0,0.0,142,94,36,0.0,0.0,0.29428571428571426,0.5171428571428571,0.18,0.008571428571428572
14949,535,new hampshire_rockingham,33015.0,54.911843844777295,508,Chronic respiratory diseases,47.6389706038964,2343,67.6260759214499,1999,351,0.7122507122507122,0.21082621082621086,0.06267806267806267,0.011396011396011395,0.0028490028490028487,0.0,206,87,37,0.0,0.21652421652421647,0.45299145299145294,0.2307692307692308,0.09401709401709403,0.005698005698005697
14957,543,new jersey_essex,34013.0,42.1898601080886,508,Chronic respiratory diseases,35.337916825366996,2351,54.61554342200871,1999,365,0.4164383561643836,0.5150684931506849,0.052054794520547946,0.010958904109589041,0.0054794520547945215,0.0,207,87,54,0.0,0.663013698630137,0.15616438356164386,0.052054794520547946,0.12602739726027398,0.0027397260273972607
14961,547,new jersey_mercer,34021.0,45.2204000590491,508,Chronic respiratory diseases,36.7692686446725,2358,60.0026065494892,1999,365,0.6821917808219178,0.2,0.06027397260273973,0.03561643835616438,0.021917808219178082,0.0,225,115,43,0.0,0.2493150684931507,0.5808219178082191,0.0,0.16712328767123288,0.0027397260273972607
14967,553,new jersey_union,34039.0,39.4895843020155,508,Chronic respiratory diseases,32.845897245478,2355,51.5286032864756,1999,365,0.3452054794520548,0.6136986301369863,0.0410958904109589,0.0,0.0,0.0,136,87,56,0.01643835616438356,0.7753424657534247,0.0,0.04383561643835617,0.1643835616438356,0.0
14986,572,new york_bronx,36005.0,35.2454503896437,508,Chronic respiratory diseases,29.7866299097555,2425,45.26630154107061,1999,365,0.4520547945205479,0.4767123287671233,0.04931506849315069,0.01643835616438356,0.0054794520547945215,0.0,201,90,52,0.0,0.4684931506849315,0.14246575342465753,0.2493150684931507,0.13972602739726028,0.0
14988,574,new york_chemung,36015.0,72.7655719122926,508,Chronic respiratory diseases,60.7082179954138,2461,95.1237722128051,1999,365,0.8136986301369863,0.14246575342465753,0.03835616438356165,0.0054794520547945215,0.0,0.0,151,77,37,0.0,0.0,0.8821917808219178,0.1178082191780822,0.0,0.0
14990,576,new york_erie,36029.0,47.6295001289139,508,Chronic respiratory diseases,38.6251390790513,2445,64.3806971313244,1999,365,0.3698630136986301,0.3479452054794521,0.2328767123287671,0.04931506849315069,0.0,0.0,200,128,64,0.0,0.2191780821917808,0.2657534246575343,0.4794520547945205,0.03561643835616438,0.0
14996,582,new york_madison,36053.0,69.25027458821161,508,Chronic respiratory diseases,55.2857523487407,2443,91.8964513002969,1999,361,0.8005540166204986,0.16620498614958448,0.030470914127423827,0.002770083102493075,0.0,0.0,151,74,38,0.0,0.0,0.9473684210526316,0.05263157894736842,0.0,0.0
15002,588,new york_onondaga,36067.0,57.762683627428295,508,Chronic respiratory diseases,49.3618867350517,2442,73.1316532066368,1999,365,0.7972602739726027,0.14520547945205478,0.046575342465753435,0.010958904109589041,0.0,0.0,182,77,32,0.13972602739726028,0.0,0.7013698630136986,0.07123287671232878,0.08767123287671233,0.0
15006,592,new york_rensselaer,36083.0,69.6067015265559,508,Chronic respiratory diseases,60.0587278040617,2410,87.64249302679208,1999,356,1.0,0.0,0.0,0.0,0.0,0.0,34,13,3,0.0,0.0,0.0,1.0,0.0,0.0
15009,595,new york_schenectady,36093.0,52.0815106890917,508,Chronic respiratory diseases,46.665119452549,2411,62.1584028337849,1999,363,0.8374655647382919,0.12672176308539945,0.030303030303030307,0.005509641873278237,0.0,0.0,179,64,34,0.060606060606060615,0.0,0.8016528925619835,0.06336088154269973,0.0743801652892562,0.0
15019,605,north carolina_buncombe,37021.0,59.6773464364857,508,Chronic respiratory diseases,50.282268177966394,2514,76.9278111483626,1999,256,0.4375,0.421875,0.13671875,0.00390625,0.0,0.0,159,112,56,0.0,0.0,0.65625,0.0,0.33203125,0.01171875
15020,606,north carolina_cabarrus,37025.0,55.116646608220606,508,Chronic respiratory diseases,45.2587930069506,2530,75.2480676937392,1999,114,0.3947368421052632,0.5964912280701754,0.008771929824561403,0.0,0.0,0.0,113,85,53,0.0,0.0,0.0,0.0,0.9649122807017544,0.03508771929824561
15025,611,north carolina_chatham,37037.0,36.69387307661221,508,Chronic respiratory diseases,27.230023217606202,2509,52.1077953962777,1999,250,0.624,0.28800000000000003,0.07200000000000001,0.016,0.0,0.0,174,90,45,0.0,0.0,0.672,0.0,0.32799999999999996,0.0
15031,617,north carolina_edgecombe,37065.0,52.1342380494604,508,Chronic respiratory diseases,36.23360825277771,2494,82.6429756875752,1999,356,0.7162921348314607,0.17134831460674158,0.09269662921348316,0.01966292134831461,0.0,0.0,195,108,35,0.0,0.0,0.5280898876404494,0.3398876404494382,0.09550561797752807,0.03651685393258427
15032,618,north carolina_forsyth,37067.0,56.1295072311536,508,Chronic respiratory diseases,46.09873096958611,2486,76.5073001172322,1999,365,0.33424657534246577,0.5041095890410959,0.11506849315068493,0.0410958904109589,0.0054794520547945215,0.0,205,115,60,0.010958904109589041,0.0684931506849315,0.3616438356164384,0.046575342465753435,0.5123287671232877,0.0
15033,619,north carolina_franklin,37069.0,51.422437790914096,508,Chronic respiratory diseases,38.7024919689368,2485,75.80904501663,1999,212,0.6509433962264151,0.21226415094339626,0.12735849056603776,0.009433962264150943,0.0,0.0,156,115,44,0.0,0.0,1.0,0.0,0.0,0.0
15046,632,north carolina_mecklenburg,37119.0,50.31269830707871,508,Chronic respiratory diseases,41.7388422595452,2529,67.12106858306329,1999,365,0.22465753424657534,0.5643835616438356,0.12876712328767126,0.07397260273972603,0.00821917808219178,0.0,210,143,64,0.0,0.03287671232876712,0.3424657534246575,0.0273972602739726,0.5972602739726027,0.0
15052,638,north carolina_orange,37135.0,43.4545408741866,508,Chronic respiratory diseases,35.539009733225996,2490,58.4217619279485,1999,228,0.7543859649122807,0.2368421052631579,0.008771929824561403,0.0,0.0,0.0,109,71,32,0.5614035087719298,0.0,0.0,0.0,0.43859649122807015,0.0
15055,641,north carolina_pitt,37147.0,53.620940288763705,508,Chronic respiratory diseases,40.335243283511,2512,80.0871602708676,1999,242,0.5578512396694215,0.3016528925619835,0.09917355371900828,0.04132231404958678,0.0,0.0,177,112,46,0.0,0.0,0.7768595041322314,0.0,0.16942148760330578,0.05371900826446281
15059,645,north carolina_swain,37173.0,64.4018953862372,508,Chronic respiratory diseases,49.78399355299371,2519,90.12170216432408,1999,257,0.4513618677042802,0.4980544747081712,0.05058365758754864,0.0,0.0,0.0,140,93,54,0.0,0.0,0.6731517509727627,0.0,0.31906614785992216,0.007782101167315175
15066,652,north dakota_burleigh,38015.0,38.844036762718,508,Chronic respiratory diseases,27.7459000056562,2595,58.65149483846889,1999,93,0.8602150537634409,0.13978494623655913,0.0,0.0,0.0,0.0,77,52,23,0.0,0.0,0.0,0.0,1.0,0.0
15072,658,north dakota_mercer,38057.0,38.277693834334,508,Chronic respiratory diseases,23.7576786513859,2590,58.803432511838295,1999,365,0.8794520547945206,0.10136986301369864,0.019178082191780826,0.0,0.0,0.0,128,58,35,0.0,0.06575342465753424,0.5808219178082191,0.3150684931506849,0.03835616438356165,0.0
15075,661,north dakota_steele,38091.0,38.1764310455195,508,Chronic respiratory diseases,24.6542175223934,2587,51.98308291284589,1999,365,0.9342465753424658,0.06575342465753424,0.0,0.0,0.0,0.0,93,48,34,0.0,0.0027397260273972607,0.9369863013698628,0.0,0.06027397260273973,0.0
15078,664,ohio_allen,39003.0,63.903822510024995,508,Chronic respiratory diseases,50.11198815704579,2645,89.3201623195981,1999,359,0.7632311977715878,0.13649025069637882,0.0807799442896936,0.019498607242339837,0.0,0.0,192,101,33,0.0,0.0,0.5793871866295265,0.3704735376044568,0.0,0.05013927576601671
15086,672,ohio_columbiana,39029.0,68.9511344128059,508,Chronic respiratory diseases,53.2951278857588,2644,95.9947433017287,1999,346,0.6445086705202312,0.23121387283236994,0.11271676300578035,0.011560693641618495,0.0,0.0,200,105,30,0.0,0.0,0.0,0.930635838150289,0.0,0.06936416184971098
15100,686,ohio_logan,39091.0,66.1590965630118,508,Chronic respiratory diseases,51.4076365729078,2656,91.29750610506659,1999,209,0.7559808612440191,0.1722488038277512,0.06698564593301436,0.004784688995215311,0.0,0.0,151,90,33,0.0,0.0,1.0,0.0,0.0,0.0
15101,687,ohio_lorain,39093.0,62.171261867906,508,Chronic respiratory diseases,50.0277003130448,2622,83.60292716799609,1999,365,0.6410958904109589,0.2684931506849315,0.07945205479452055,0.00821917808219178,0.0027397260273972607,0.0,207,96,42,0.0,0.0,0.4164383561643836,0.3616438356164384,0.17534246575342466,0.046575342465753435
15103,689,ohio_madison,39097.0,67.6176614566195,508,Chronic respiratory diseases,55.8311429723324,2670,88.74346179828079,1999,210,0.480952380952381,0.2809523809523809,0.18571428571428567,0.05238095238095238,0.0,0.0,187,136,51,0.0,0.0,1.0,0.0,0.0,0.0
15106,692,ohio_meigs,39105.0,67.4169658812809,508,Chronic respiratory diseases,49.1037105351939,2695,98.89026021027409,1999,359,0.7799442896935933,0.15041782729805014,0.06963788300835655,0.0,0.0,0.0,138,87,21,0.0,0.0,0.0,1.0,0.0,0.0
15108,694,ohio_monroe,39111.0,52.4674775331433,508,Chronic respiratory diseases,36.5756418095901,2677,75.72923202448492,1999,59,0.9830508474576272,0.01694915254237288,0.0,0.0,0.0,0.0,53,38,22,0.0,0.0,0.0,0.0,0.0,1.0
15109,695,ohio_montgomery,39113.0,59.3326045975663,508,Chronic respiratory diseases,49.72018521478311,2675,76.28849900215471,1999,365,0.2904109589041096,0.5945205479452055,0.0904109589041096,0.019178082191780826,0.0054794520547945215,0.0,207,105,61,0.0054794520547945215,0.0,0.3424657534246575,0.05753424657534247,0.5917808219178082,0.0027397260273972607
15111,697,ohio_ottawa,39123.0,54.346092916155996,508,Chronic respiratory diseases,46.5780704720471,2620,67.6476028256782,1999,55,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0,0.0,55,42,19,0.0,0.0,0.0,0.0,0.0,1.0
15113,699,ohio_preble,39135.0,56.0782736581848,508,Chronic respiratory diseases,43.86333681353449,2676,74.6999121975782,1999,232,0.5086206896551724,0.3879310344827586,0.09051724137931036,0.01293103448275862,0.0,0.0,154,101,50,0.0,0.0,0.7931034482758621,0.0,0.20689655172413796,0.0
15119,705,ohio_summit,39153.0,61.1611725899796,508,Chronic respiratory diseases,50.598608114022895,2628,80.44505166901591,1999,365,0.2164383561643836,0.5232876712328767,0.23013698630136986,0.030136986301369864,0.0,0.0,179,128,74,0.0,0.0,0.18904109589041096,0.3397260273972603,0.4684931506849315,0.0027397260273972607
15122,708,ohio_union,39159.0,59.2858115421639,508,Chronic respiratory diseases,48.011440927098505,2657,78.5076198144029,1999,212,0.6084905660377359,0.25,0.1179245283018868,0.018867924528301886,0.0047169811320754715,0.0,201,119,46,0.0,0.0,1.0,0.0,0.0,0.0
15126,712,ohio_wyandot,39175.0,46.13584595149079,508,Chronic respiratory diseases,33.8858956440445,2642,68.08287378615711,1999,169,0.9822485207100592,0.017751479289940832,0.0,0.0,0.0,0.0,67,42,19,0.0,0.0,0.0,0.0,0.0,1.0
15128,714,oklahoma_carter,40019.0,70.59588302250441,508,Chronic respiratory diseases,54.5672734791117,2772,98.9085685613847,1999,21,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,75,67,44,0.0,0.0,0.0,0.0,1.0,0.0
15137,723,oklahoma_love,40085.0,61.0673928716901,508,Chronic respiratory diseases,45.3162411979269,2779,86.9274112382818,1999,245,0.6163265306122448,0.23265306122448975,0.12244897959183673,0.028571428571428567,0.0,0.0,185,112,45,0.0,0.0,1.0,0.0,0.0,0.0
15141,727,oklahoma_muskogee,40101.0,84.9299398856742,508,Chronic respiratory diseases,67.5343239812693,2737,116.049818294573,1999,365,0.8849315068493151,0.10684931506849316,0.00821917808219178,0.0,0.0,0.0,119,54,21,0.0,0.6383561643835617,0.0,0.2931506849315069,0.0684931506849315,0.0
15145,731,oklahoma_payne,40119.0,55.07523846029329,508,Chronic respiratory diseases,45.720224590124204,2726,71.51652605284,1999,39,0.7179487179487181,0.28205128205128205,0.0,0.0,0.0,0.0,76,61,40,0.0,0.0,0.0,0.0,1.0,0.0
15146,732,oklahoma_pittsburg,40121.0,60.876312810137605,508,Chronic respiratory diseases,47.2889682719854,2755,84.9275332341292,1999,69,0.5507246376811594,0.4492753623188406,0.0,0.0,0.0,0.0,93,71,46,0.0,0.0,0.0,0.0,1.0,0.0
15147,733,oklahoma_pottawatomie,40125.0,73.90513558374971,508,Chronic respiratory diseases,59.905493893591604,2748,98.2649749063563,1999,37,0.6486486486486487,0.35135135135135137,0.0,0.0,0.0,0.0,78,66,43,0.0,0.0,0.0,0.0,1.0,0.0
15148,734,oklahoma_tulsa,40143.0,61.7622203743089,508,Chronic respiratory diseases,54.7474060664373,2725,75.6909398433113,1999,365,0.35342465753424657,0.4328767123287671,0.16712328767123288,0.046575342465753435,0.0,0.0,195,120,62,0.0027397260273972607,0.12054794520547946,0.3753424657534247,0.3452054794520548,0.15616438356164386,0.0
15149,735,oregon_benton,41003.0,44.9557103769518,508,Chronic respiratory diseases,36.7963510995734,2803,58.0987347683394,1999,111,0.8648648648648649,0.12612612612612611,0.009009009009009007,0.0,0.0,0.0,114,57,19,0.0,0.0,0.0,0.0,1.0,0.0
15154,740,oregon_josephine,41033.0,63.6723079163371,508,Chronic respiratory diseases,54.579160729782,2815,76.1858835758691,1999,216,0.9074074074074074,0.0925925925925926,0.0,0.0,0.0,0.0,88,50,30,0.7129629629629629,0.0,0.0,0.0,0.1527777777777778,0.13425925925925927
15157,743,oregon_lane,41039.0,59.3131235620401,508,Chronic respiratory diseases,51.6258508837793,2807,71.829477132329,1999,365,0.5643835616438356,0.3808219178082192,0.03561643835616438,0.019178082191780826,0.0,0.0,160,80,46,0.0273972602739726,0.0,0.3041095890410959,0.0,0.663013698630137,0.0054794520547945215
15162,748,oregon_union,41061.0,70.8349168316424,508,Chronic respiratory diseases,61.744614977895296,2785,87.55721760849791,1999,197,0.9035532994923858,0.0964467005076142,0.0,0.0,0.0,0.0,71,49,25,0.0,0.0,0.0,0.0,0.6142131979695431,0.3857868020304568
15164,750,oregon_washington,41067.0,46.8893187878827,508,Chronic respiratory diseases,40.9010786518965,2788,58.111705643175,1999,269,0.8736059479553904,0.11895910780669144,0.007434944237918215,0.0,0.0,0.0,138,54,22,0.0,0.0,0.0,0.0,1.0,0.0
15165,751,pennsylvania_adams,42001.0,47.98597285310571,508,Chronic respiratory diseases,39.806884211261796,2872,61.6352456013377,1999,318,0.6257861635220126,0.3647798742138365,0.009433962264150943,0.0,0.0,0.0,124,74,38,0.0220125786163522,0.13522012578616352,0.0,0.0,0.8427672955974843,0.0
15167,753,pennsylvania_armstrong,42005.0,55.577685143985605,508,Chronic respiratory diseases,39.1592104771885,2837,81.923867356789,1999,210,0.4952380952380953,0.30952380952380953,0.10952380952380952,0.08095238095238096,0.0047619047619047615,0.0,202,136,51,0.0,0.0,1.0,0.0,0.0,0.0
15169,755,pennsylvania_berks,42011.0,49.699739470379704,508,Chronic respiratory diseases,39.1411559732414,2853,67.18087779434279,1999,365,0.5342465753424658,0.3232876712328767,0.09863013698630137,0.03835616438356165,0.0054794520547945215,0.0,215,111,48,0.0,0.2767123287671233,0.4,0.2136986301369863,0.1095890410958904,0.0
15170,756,pennsylvania_blair,42013.0,54.85519719181711,508,Chronic respiratory diseases,39.0530168793816,2849,83.2542824156925,1999,359,0.6601671309192201,0.2618384401114206,0.061281337047353765,0.016713091922005572,0.0,0.0,192,90,44,0.0027855153203342623,0.20612813370473534,0.5069637883008357,0.2841225626740947,0.0,0.0
15174,760,pennsylvania_clearfield,42033.0,61.1467369526025,508,Chronic respiratory diseases,41.9831337218609,2833,93.8984688161698,1999,214,0.6495327102803738,0.2429906542056075,0.10280373831775699,0.004672897196261682,0.0,0.0,156,105,46,0.0,0.0,1.0,0.0,0.0,0.0
15181,767,pennsylvania_lancaster,42071.0,46.2108998071735,508,Chronic respiratory diseases,35.3248508525585,2864,64.1012526681965,1999,365,0.6328767123287671,0.2575342465753425,0.06301369863013699,0.03835616438356165,0.00821917808219178,0.0,213,108,43,0.0,0.3095890410958904,0.4520547945205479,0.10410958904109588,0.13424657534246576,0.0
15183,769,pennsylvania_lehigh,42077.0,42.27153675663421,508,Chronic respiratory diseases,32.6262970007517,2848,59.404235893095596,1999,365,0.4876712328767123,0.3917808219178082,0.07397260273972603,0.0410958904109589,0.0054794520547945215,0.0,213,108,51,0.0054794520547945215,0.18904109589041096,0.38904109589041097,0.1726027397260274,0.24383561643835616,0.0
15188,774,pennsylvania_montgomery,42091.0,45.4816935089432,508,Chronic respiratory diseases,37.45316791474001,2861,59.4840186429492,1999,364,0.6978021978021978,0.18956043956043955,0.06043956043956044,0.04395604395604396,0.008241758241758242,0.0,210,108,39,0.005494505494505495,0.3928571428571429,0.4230769230769231,0.054945054945054944,0.12362637362637365,0.0
15190,776,pennsylvania_perry,42099.0,57.6709526131699,508,Chronic respiratory diseases,44.100668024094404,2857,78.3060305686329,1999,360,0.7444444444444445,0.16111111111111112,0.06388888888888887,0.030555555555555555,0.0,0.0,190,100,32,0.0,0.24444444444444444,0.5555555555555556,0.2,0.0,0.0
15195,781,pennsylvania_washington,42125.0,52.96999406996671,508,Chronic respiratory diseases,40.6458571346964,2860,74.46275393247721,1999,365,0.2410958904109589,0.536986301369863,0.1808219178082192,0.03835616438356165,0.0027397260273972607,0.0,204,118,70,0.0,0.0273972602739726,0.2958904109589041,0.5123287671232877,0.1643835616438356,0.0
15199,785,rhode island_providence,44007.0,46.746739641616706,508,Chronic respiratory diseases,38.5160124638864,2883,62.5621703611739,1999,365,0.6027397260273972,0.3479452054794521,0.04383561643835617,0.0054794520547945215,0.0,0.0,177,79,46,0.0054794520547945215,0.33424657534246577,0.13972602739726028,0.11232876712328768,0.4027397260273973,0.0054794520547945215
15200,786,rhode island_washington,44009.0,49.688161347434,508,Chronic respiratory diseases,44.6413528374465,2887,59.2570594432802,1999,198,0.7474747474747475,0.16666666666666666,0.03535353535353535,0.040404040404040414,0.010101010101010102,0.0,214,92,40,0.0,0.0,0.7626262626262627,0.0,0.23737373737373735,0.0
15201,787,south carolina_abbeville,45001.0,50.5768994493651,508,Chronic respiratory diseases,35.7315402380566,2906,75.86025154142641,1999,238,0.4747899159663865,0.3445378151260504,0.15546218487394958,0.025210084033613446,0.0,0.0,187,119,54,0.0,0.0,1.0,0.0,0.0,0.0
15204,790,south carolina_barnwell,45011.0,57.7750848770971,508,Chronic respiratory diseases,43.683188628375,2925,83.5650458873952,1999,360,0.7333333333333333,0.17222222222222222,0.08055555555555556,0.013888888888888888,0.0,0.0,174,100,38,0.0,0.016666666666666666,0.9388888888888888,0.030555555555555555,0.0,0.013888888888888888
15207,793,south carolina_charleston,45019.0,54.98120418292629,508,Chronic respiratory diseases,43.949107808553,2931,74.25568918163891,1999,364,0.4587912087912088,0.5,0.038461538461538464,0.0027472527472527475,0.0,0.0,151,81,52,0.0,0.03296703296703297,0.27472527472527475,0.01098901098901099,0.6785714285714286,0.0027472527472527475
15212,798,south carolina_edgefield,45037.0,54.16476217454701,508,Chronic respiratory diseases,41.92418768842021,2917,75.22056370554509,1999,359,0.6295264623955432,0.2785515320334262,0.07799442896935932,0.013927576601671307,0.0,0.0,185,100,45,0.0,0.0,0.8718662952646241,0.0,0.12813370473537605,0.0
15217,803,south carolina_greenwood,45047.0,52.01137871019711,508,Chronic respiratory diseases,40.113133500435296,2907,74.0127528794877,1999,102,0.30392156862745096,0.6862745098039216,0.00980392156862745,0.0,0.0,0.0,102,82,55,0.0,0.0,0.0,0.0,1.0,0.0
15221,807,south carolina_richland,45079.0,52.4736525459647,508,Chronic respiratory diseases,40.3619371298204,2912,73.92980969902021,1999,365,0.4602739726027397,0.3945205479452055,0.11506849315068493,0.030136986301369864,0.0,0.0,192,126,54,0.0027397260273972607,0.09863013698630137,0.5452054794520548,0.03835616438356165,0.1917808219178082,0.1232876712328767
15222,808,south carolina_spartanburg,45083.0,64.1432802373321,508,Chronic respiratory diseases,47.55442925573861,2889,93.995223598569,1999,352,0.3494318181818182,0.5085227272727273,0.11363636363636365,0.02556818181818182,0.002840909090909091,0.0,205,115,59,0.0,0.0,0.4261363636363637,0.0,0.5681818181818182,0.005681818181818182
15224,810,south carolina_williamsburg,45089.0,48.231343026129,508,Chronic respiratory diseases,32.4332307464961,2919,76.4382303486403,1999,212,0.7075471698113207,0.2358490566037736,0.05660377358490566,0.0,0.0,0.0,150,80,41,0.0,0.0,1.0,0.0,0.0,0.0
15232,818,tennessee_bradley,47011.0,59.0409181017566,508,Chronic respiratory diseases,42.0917840050991,3092,87.6691020628187,1999,359,0.8022284122562674,0.14206128133704735,0.055710306406685235,0.0,0.0,0.0,135,77,33,0.0,0.5236768802228412,0.0,0.4178272980501393,0.0,0.0584958217270195
15238,824,tennessee_hamilton,47065.0,59.680977844145204,508,Chronic respiratory diseases,46.99482264711021,3082,82.9821231780465,1999,287,0.3588850174216028,0.4390243902439024,0.14982578397212545,0.04529616724738676,0.006968641114982578,0.0,203,126,63,0.0,0.0,0.6968641114982579,0.0,0.2926829268292683,0.010452961672473868
15239,825,tennessee_hawkins,47073.0,63.166125498165705,508,Chronic respiratory diseases,47.8449807471171,3013,91.060747524437,1999,336,0.6458333333333334,0.14285714285714285,0.17559523809523808,0.03571428571428571,0.0,0.0,200,123,23,0.0,0.0,0.0,1.0,0.0,0.0
15245,831,tennessee_mcminn,47107.0,54.180069208981294,508,Chronic respiratory diseases,42.5568185036222,3075,75.380927529279,1999,354,0.7231638418079096,0.1864406779661017,0.08757062146892655,0.002824858757062147,0.0,0.0,175,99,34,0.0,0.4406779661016949,0.0,0.4604519774011299,0.0,0.09887005649717516
15251,837,tennessee_roane,47145.0,65.8551703206025,508,Chronic respiratory diseases,52.221622394538095,3050,91.19148053977092,1999,365,0.5643835616438356,0.2657534246575343,0.136986301369863,0.03287671232876712,0.0,0.0,192,119,43,0.0,0.046575342465753435,0.3506849315068493,0.4410958904109589,0.1232876712328767,0.03835616438356165
15255,841,tennessee_stewart,47161.0,73.0737082284068,508,Chronic respiratory diseases,50.740415602111995,3000,107.14298736373199,1999,362,0.9723756906077348,0.024861878453038676,0.0027624309392265192,0.0,0.0,0.0,111,27,10,0.0,0.0,0.0,1.0,0.0,0.0
15259,845,tennessee_williamson,47187.0,54.0859992074716,508,Chronic respiratory diseases,47.0905105649501,3051,66.1978099974417,1999,239,0.397489539748954,0.3514644351464435,0.196652719665272,0.05439330543933055,0.0,0.0,195,140,64,0.0,0.0,1.0,0.0,0.0,0.0
15266,852,texas_cameron,48061.0,37.623547079219705,508,Chronic respiratory diseases,28.8056347660145,3348,50.061962816304295,1999,364,0.925824175824176,0.07417582417582418,0.0,0.0,0.0,0.0,93,47,26,0.038461538461538464,0.0,0.8763736263736264,0.041208791208791215,0.0,0.04395604395604396
15267,853,texas_cass,48067.0,54.329763591687794,508,Chronic respiratory diseases,41.324640717609,3167,77.048530252726,1999,90,1.0,0.0,0.0,0.0,0.0,0.0,47,17,9,0.0,0.0,0.0,1.0,0.0,0.0
15268,854,texas_collin,48085.0,46.845302668033504,508,Chronic respiratory diseases,39.6229755779431,3153,61.049471419357204,1999,364,0.6868131868131868,0.19505494505494506,0.07692307692307693,0.03296703296703297,0.008241758241758242,0.0,222,108,41,0.0,0.0,0.9697802197802198,0.0,0.016483516483516484,0.013736263736263736
15271,857,texas_denton,48121.0,63.4378463834405,508,Chronic respiratory diseases,55.204139031261796,3151,79.6304582222217,1999,365,0.6328767123287671,0.2054794520547945,0.0958904109589041,0.052054794520547946,0.0136986301369863,0.0,222,129,44,0.0,0.07945205479452055,0.9205479452054794,0.0,0.0,0.0
15275,861,texas_galveston,48167.0,53.3116363278776,508,Chronic respiratory diseases,45.3435033206081,3315,66.9426789265983,1999,365,0.4986301369863014,0.3561643835616438,0.07945205479452055,0.04931506849315069,0.01643835616438356,0.0,227,119,51,0.0,0.010958904109589041,0.6547945205479452,0.3068493150684932,0.01643835616438356,0.010958904109589041
15279,865,texas_jefferson,48245.0,57.067777370048596,508,Chronic respiratory diseases,46.43374118282829,3294,75.4606041505687,1999,365,0.4410958904109589,0.3808219178082192,0.16164383561643836,0.01643835616438356,0.0,0.0,200,111,54,0.0,0.03561643835616438,0.3397260273972603,0.6246575342465753,0.0,0.0
15281,867,texas_marion,48315.0,70.6237475886729,508,Chronic respiratory diseases,51.863603663384104,3185,98.7077142145148,1999,363,0.6170798898071626,0.2534435261707989,0.11019283746556474,0.01928374655647383,0.0,0.0,182,105,44,0.0,0.03581267217630854,0.8898071625344353,0.0,0.0743801652892562,0.0
15286,872,texas_tarrant,48439.0,63.590772216839,508,Chronic respiratory diseases,52.973722128424605,3172,83.1180731710365,1999,365,0.5506849315068493,0.3041095890410959,0.0821917808219178,0.052054794520547946,0.010958904109589041,0.0,232,122,48,0.0,0.2410958904109589,0.5561643835616439,0.0,0.19452054794520549,0.00821917808219178
15287,873,texas_travis,48453.0,50.4068372760239,508,Chronic respiratory diseases,44.1130746809801,3279,61.4885424996342,1999,365,0.6109589041095891,0.2575342465753425,0.0821917808219178,0.04931506849315069,0.0,0.0,195,112,44,0.0,0.00821917808219178,0.8630136986301371,0.0,0.12876712328767126,0.0
15292,878,utah_garfield,49017.0,56.46981525119779,508,Chronic respiratory diseases,37.4693321209292,3374,82.844585924754,1999,86,1.0,0.0,0.0,0.0,0.0,0.0,34,21,11,0.0,0.0,0.0,0.0,1.0,0.0
15293,879,utah_grand,49019.0,74.1501444607918,508,Chronic respiratory diseases,48.371086633085696,3368,110.155993724215,1999,49,0.9591836734693876,0.040816326530612235,0.0,0.0,0.0,0.0,54,41,19,0.0,0.0,0.0,0.0,0.0,1.0
15295,881,utah_san juan,49037.0,48.327005214761286,508,Chronic respiratory diseases,31.124452445303998,3373,68.7085741742303,1999,331,0.595166163141994,0.3897280966767371,0.015105740181268885,0.0,0.0,0.0,133,84,48,0.0,0.0,0.9577039274924471,0.0,0.04229607250755287,0.0
15302,888,vermont_washington,50023.0,57.8406805960118,508,Chronic respiratory diseases,46.242258466024396,3385,80.5840699139755,1999,118,0.652542372881356,0.3389830508474576,0.00847457627118644,0.0,0.0,0.0,108,66,37,0.0,0.0,0.0,0.0,0.9491525423728814,0.05084745762711865
15305,891,virginia_carroll,51035.0,59.4401672377114,508,Chronic respiratory diseases,39.7644463343751,3507,92.1413227058025,1999,60,1.0,0.0,0.0,0.0,0.0,0.0,37,30,17,0.0,0.0,0.0,0.0,0.0,1.0
15306,892,virginia_chesterfield,51041.0,54.0492339336715,508,Chronic respiratory diseases,46.527664791104,3457,67.493497752,1999,232,0.5560344827586207,0.2844827586206897,0.1206896551724138,0.03879310344827586,0.0,0.0,185,119,49,0.0,0.0,0.8534482758620692,0.0,0.14655172413793102,0.0
15308,894,virginia_fairfax,51059.0,37.8937521901348,508,Chronic respiratory diseases,34.7117763016317,3397,43.5818585711058,1999,365,0.4520547945205479,0.3917808219178082,0.09863013698630137,0.0547945205479452,0.0027397260273972607,0.0,210,129,54,0.0,0.2493150684931507,0.3945205479452055,0.09863013698630137,0.2575342465753425,0.0
